transition,anchor_residue,next_residue,z_center,empirical_pdf,exp_pdf,delta
7->29,7,29,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
7->29,7,29,5.1,0.0,0.006113767602664896,-0.006113767602664896
7->29,7,29,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
7->29,7,29,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
7->29,7,29,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
7->29,7,29,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
7->29,7,29,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
7->29,7,29,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
7->29,7,29,5.7,0.009036922282468404,0.0033553068007171737,0.00568161548175123
7->29,7,29,5.785714285714286,0.018073844564936808,0.0030796899500364562,0.014994154614900352
7->29,7,29,5.871428571428572,0.00903692228246831,0.0028267132490919456,0.0062102090333763646
7->29,7,29,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
11->1,11,1,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
11->1,11,1,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
11->1,11,1,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
11->1,11,1,0.3,0.0,0.7428864540123261,-0.7428864540123261
11->1,11,1,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
11->1,11,1,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
11->1,11,1,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
11->1,11,1,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
11->1,11,1,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
11->1,11,1,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
11->1,11,1,0.9,0.0,0.40770473025859444,-0.40770473025859444
11->1,11,1,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
11->1,11,1,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
11->1,11,1,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
11->1,11,1,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
11->1,11,1,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
11->1,11,1,1.4142857142857141,5.738798856053389,0.24377788364449285,5.495020972408896
11->1,11,1,1.5,2.936129647283122,0.22375310005649293,2.7123765472266292
11->1,11,1,1.5857142857142859,1.1455354305687968,0.2053732235115413,0.9401622070572555
11->1,11,1,1.6714285714285715,0.6339370829361286,0.18850313548671466,0.44543394744941395
11->1,11,1,1.7571428571428571,0.41150301874801437,0.17301881657579302,0.23848420217222135
11->1,11,1,1.842857142857143,0.07785192246584055,0.1588064347682837,-0.08095451230244316
11->1,11,1,1.9285714285714286,0.10009532888465189,0.14576150862045373,-0.04566617973580184
11->1,11,1,2.0142857142857142,0.06673021925643495,0.1337881391664733,-0.06705791991003836
11->1,11,1,2.0999999999999996,0.011121703209405765,0.12279830492311432,-0.11167660171370855
11->1,11,1,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
11->1,11,1,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
11->1,11,1,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
11->1,11,1,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
11->1,11,1,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
11->1,11,1,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
11->1,11,1,2.7,0.0,0.06739313863442749,-0.06739313863442749
11->1,11,1,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
11->1,11,1,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
11->1,11,1,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
11->1,11,1,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
11->1,11,1,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
11->1,11,1,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
11->1,11,1,3.3,0.0,0.0369861386754717,-0.0369861386754717
11->1,11,1,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
11->1,11,1,3.4714285714285715,0.14458214172227568,0.03115935872223703,0.11342278300003865
11->1,11,1,3.557142857142857,0.1557038449316807,0.0285998180213932,0.12710402691028752
11->1,11,1,3.6428571428571432,0.033365109628217295,0.026250527109631196,0.007114582518586099
11->1,11,1,3.7285714285714286,0.022243406418811645,0.024094215320462204,-0.0018508089016505587
11->1,11,1,3.814285714285714,0.05560851604702882,0.02211503066145294,0.03349348538557588
11->1,11,1,3.9000000000000004,0.04448681283762306,0.02029842327928616,0.024188389558336902
11->1,11,1,3.9857142857142858,0.011121703209405823,0.01863103849741608,-0.007509335288010257
11->1,11,1,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
11->1,11,1,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
11->1,11,1,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
11->1,11,1,4.328571428571429,0.022243406418811416,0.013223185730424613,0.009020220688386803
11->1,11,1,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
11->1,11,1,4.5,0.0,0.011140010890034115,-0.011140010890034115
11->1,11,1,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
11->1,11,1,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
11->1,11,1,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
11->1,11,1,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
11->1,11,1,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
11->1,11,1,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
11->1,11,1,5.1,0.0,0.006113767602664896,-0.006113767602664896
11->1,11,1,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
11->1,11,1,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
11->1,11,1,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
11->1,11,1,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
11->1,11,1,5.5285714285714285,0.022243406418811645,0.00398274700504392,0.018260659413767727
11->1,11,1,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
11->1,11,1,5.7,0.011121703209405823,0.0033553068007171737,0.007766396408688649
11->1,11,1,5.785714285714286,0.022243406418811645,0.0030796899500364562,0.01916371646877519
11->1,11,1,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
11->1,11,1,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
11->7,11,7,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
11->7,11,7,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
11->7,11,7,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
11->7,11,7,0.3,0.0,0.7428864540123261,-0.7428864540123261
11->7,11,7,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
11->7,11,7,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
11->7,11,7,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
11->7,11,7,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
11->7,11,7,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
11->7,11,7,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
11->7,11,7,0.9,0.0,0.40770473025859444,-0.40770473025859444
11->7,11,7,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
11->7,11,7,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
11->7,11,7,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
11->7,11,7,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
11->7,11,7,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
11->7,11,7,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
11->7,11,7,1.5,0.0,0.22375310005649293,-0.22375310005649293
11->7,11,7,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
11->7,11,7,1.6714285714285715,0.0,0.18850313548671466,-0.18850313548671466
11->7,11,7,1.7571428571428571,0.7291666666666673,0.17301881657579302,0.5561478500908743
11->7,11,7,1.842857142857143,5.270467836257314,0.1588064347682837,5.11166140148903
11->7,11,7,1.9285714285714286,2.532894736842101,0.14576150862045373,2.3871332282216473
11->7,11,7,2.0142857142857142,1.0745614035087756,0.1337881391664733,0.9407732643423024
11->7,11,7,2.0999999999999996,0.6396198830409345,0.12279830492311432,0.5168215781178203
11->7,11,7,2.185714285714286,0.35818713450292333,0.11271121480527316,0.24547591969765017
11->7,11,7,2.2714285714285714,0.20467836257309904,0.10345271419531782,0.10122564837778122
11->7,11,7,2.357142857142857,0.06396198830409378,0.09495473980001322,-0.030992751495919443
11->7,11,7,2.442857142857143,0.07675438596491214,0.08715481928744107,-0.01040043332252892
11->7,11,7,2.5285714285714285,0.02558479532163738,0.07999561202552476,-0.05441081670388738
11->7,11,7,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
11->7,11,7,2.7,0.0,0.06739313863442749,-0.06739313863442749
11->7,11,7,2.7857142857142856,0.01279239766081869,0.061857226203427235,-0.049064828542608546
11->7,11,7,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
11->7,11,7,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
11->7,11,7,3.0428571428571427,0.01279239766081869,0.04783157896661976,-0.035039181305801075
11->7,11,7,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
11->7,11,7,3.2142857142857144,0.0,0.040296213139445945,-0.040296213139445945
11->7,11,7,3.3,0.0,0.0369861386754717,-0.0369861386754717
11->7,11,7,3.385714285714286,0.0,0.03394796551694117,-0.03394796551694117
11->7,11,7,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
11->7,11,7,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
11->7,11,7,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
11->7,11,7,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
11->7,11,7,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
11->7,11,7,3.9000000000000004,0.2686403508771925,0.02029842327928616,0.24834192759790635
11->7,11,7,3.9857142857142858,0.16630116959064384,0.01863103849741608,0.14767013109322777
11->7,11,7,4.071428571428571,0.051169590643275024,0.017100618639991582,0.034068972003283446
11->7,11,7,4.157142857142857,0.07675438596491174,0.01569591292031223,0.061058473044599514
11->7,11,7,4.242857142857143,0.051169590643275024,0.014406594731367297,0.03676299591190773
11->7,11,7,4.328571428571429,0.012792397660818624,0.013223185730424613,-0.00043078806960598903
11->7,11,7,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
11->7,11,7,4.5,0.012792397660818756,0.011140010890034115,0.0016523867707846415
11->7,11,7,4.585714285714285,0.012792397660818624,0.010224930719897714,0.0025674669409209098
